track	full_name	url	language	updated	description
Track 3 / Revenue Recovery	Maheen-M02/Recovery_Agent	https://github.com/Maheen-M02/Recovery_Agent	Python	2026-08-26T06:03:14Z	"Bounded failed-payment recovery agent for Razorpay's ""AI Revenue Recovery"" track. One loop, run once per failed mandate debit:  detect failure → classify root cause → choose intervention → execute under policy → measure recovery."
Track 1 / Growth-Commerce	MallaKoushik/AI-Agentic-Commerce	https://github.com/MallaKoushik/AI-Agentic-Commerce	Python	2026-08-23T19:53:56Z	Agentic AI system that autonomously recovers lost revenue from failed payments, abandoned carts, and missed upsell moments — with server-enforced policy guardrails. Built for Razorpay's AI Growth & Agentic Commerce track.
Track 3 / Revenue Recovery	mananjain86/RevivePay	https://github.com/mananjain86/RevivePay	Python	2026-08-26T14:44:01Z	RevivePay - A multi-agent AI revenue recovery platform (FastAPI, React, MongoDB, Gemini) that autonomously diagnoses failed payments, calculates customer LTV, and dynamically generates live Razorpay payment links under strict deterministic compliance guardrails.
Track 3 / Revenue Recovery	manimimohit-glitch/voice-recovery-agent	https://github.com/manimimohit-glitch/voice-recovery-agent	Python	2026-08-22T08:07:47Z	VoicePay Recovery - Hinglish AI Voice Agent for Failed Payment Recovery (Razorpay AI Buildathon Track 3)
Track 1 / Growth-Commerce	manoj-cse6/shopgenie-ai	https://github.com/manoj-cse6/shopgenie-ai		2026-08-22T06:16:25Z	ShopGenie is an AI-powered personalized shopping and commerce agent built for the Razorpay Buildathon 2026. It understands customer needs, recommends relevant products, provides personalized shopping assistance, and aims to make the checkout and payment experience simple and seamless using Razorpay.
Unknown	Manoj-Thapa/Guvi-Hackathon2-Backend	https://github.com/Manoj-Thapa/Guvi-Hackathon2-Backend	JavaScript	2022-12-12T06:28:39Z	Rental App which allows us to rent the product for a certain period of time. It allows us to add the number of products in the cart, has a feature to pay the money online through Razorpay and there are many more features. This is the Backend Section.
Unknown	Manoj-Thapa/Guvi-Hackathon2-Frontend	https://github.com/Manoj-Thapa/Guvi-Hackathon2-Frontend	JavaScript	2022-02-19T10:38:10Z	Rental App which allows us to rent the product for a certain period of time. It allows us to add the number of products in the cart, has a feature to pay the money online through Razorpay and there are many more features. This is the Frontend Section.
Track 3 / Revenue Recovery	Manojkumar1710/razorpay-ai-revenue-recovery	https://github.com/Manojkumar1710/razorpay-ai-revenue-recovery	JavaScript	2026-08-22T19:09:35Z	AI decision engine for recovering failed payments — built for Razorpay's AI Buildathon, Track 3: AI Revenue Recovery.
Unknown	Mansi-Narang/ECOGADGET-cgc	https://github.com/Mansi-Narang/ECOGADGET-cgc	TypeScript	2025-06-29T14:23:08Z	A full-stack MERN web application built to simplify and digitize e-waste management. Features include secure user authentication (JWT), Razorpay payment integration, and MongoDB Vector Search for optimized product discovery. Developed during a hackathon and awarded first place in MongoDB’s Vector Search Challenge.
Track 4 / Finance Controller	Manu-code-all/Ledgerlens	https://github.com/Manu-code-all/Ledgerlens	Python	2026-08-25T08:43:41Z	AI reconciliation controller that matches payment settlements against bank statements across a 64-record batch, reporting match rate, accuracy, exceptions and throughput. Razorpay Hackathon - Track 4.
Unknown	mayank-ai-10/RETURNSHIELD---AI-POWERED-RETURN-RISK-MANAGEMENT-FOR-E-COMMERCE	https://github.com/mayank-ai-10/RETURNSHIELD---AI-POWERED-RETURN-RISK-MANAGEMENT-FOR-E-COMMERCE		2026-08-28T06:32:33Z	ReturnShield AI is an AI-powered return risk management system built for the Razorpay Buildathon. It predicts the probability of an e-commerce order being returned, identifies key risk factors, estimates potential financial loss, and recommends actions such as normal processing, order verification, or manual review.
Track 1 / Growth-Commerce	Mayank0377/generative-commerce-agent	https://github.com/Mayank0377/generative-commerce-agent	JavaScript	2026-08-25T12:32:14Z	Agentic Commerce platform leveraging Gemini AI and Razorpay for seamless, conversational checkouts.
Track 4 / Finance Controller	Medha-shrma/Recon__AI-	https://github.com/Medha-shrma/Recon__AI-	Python	2026-08-25T04:27:56Z	AI agent that auto-reconciles bank transactions against orders — 94%+ match rate with a transparent, classified exception list. Built for Razorpay's AI Buildathon (AI Finance Controller track).
Unknown	mh4787/Hired-AI	https://github.com/mh4787/Hired-AI	JavaScript	2026-05-01T16:40:58Z	AI-powered Resume Analyzer & Builder with Supabase, Razorpay integration, and Automated Job Application features.
Track 1 / Growth-Commerce	MihirYadav619/Agentic-Commerce-Razorpay	https://github.com/MihirYadav619/Agentic-Commerce-Razorpay		2026-08-25T21:09:43Z	
Unknown	MilanMishra19/razorpay-buildathon	https://github.com/MilanMishra19/razorpay-buildathon		2026-08-25T07:42:13Z	Project to be submitted for razorpay buildathon 2026
Track 2 / Risk	mithilesh1729/payrecover	https://github.com/mithilesh1729/payrecover	Python	2026-08-26T17:14:59Z	PayRecover: An autonomous AI agent that turns failed payments into recovered revenue. It uses Gemini to diagnose complex bank errors, evaluates 6 strict compliance guardrails, and dynamically generates live Razorpay payment links. Features an immutable audit trail and Streamlit dashboard. Built for the Razorpay AI Buildathon.
Unknown	modi-meet/Razorpay-buildathon	https://github.com/modi-meet/Razorpay-buildathon	Python	2026-08-28T00:49:57Z	
Track 3 / Revenue Recovery	modiviveks/razorpay-ai-revenue-recovery-agent	https://github.com/modiviveks/razorpay-ai-revenue-recovery-agent	Python	2026-08-25T22:33:55Z	Safe, auditable Razorpay payment-failure recovery agent with verified revenue attribution.
Track 1 / Growth-Commerce	mohdfarahidali987-sketch/AgentPay	https://github.com/mohdfarahidali987-sketch/AgentPay	TypeScript	2026-08-26T21:17:45Z	AI-powered agentic commerce platform with intelligent product discovery, spending guardrails, audit trails, and Razorpay payments.
Track 3 / Revenue Recovery	mohit-devlogs/Revenue-Recovery-AI-Prototype	https://github.com/mohit-devlogs/Revenue-Recovery-AI-Prototype		2026-08-26T06:59:21Z	An AI Revenue Recovery agent prototype built for the Razorpay buildathon, focused on detecting payment degradation and recovering at risk revenue.
Track 3 / Revenue Recovery	Mohit08-08/MandateIQ	https://github.com/Mohit08-08/MandateIQ	Python	2026-08-27T09:34:40Z	ML-driven, policy-bounded agent for optimal UPI Autopay/mandate retry timing — built for Razorpay AI Buildathon 2026 (AI Revenue Recovery track)
Track 3 / Revenue Recovery	Mounika-Dhanekula/recover-ai	https://github.com/Mounika-Dhanekula/recover-ai		2026-08-26T14:40:25Z	AI-powered autonomous payment revenue recovery system for the Razorpay Buildathon.
Track 3 / Revenue Recovery	MrAtharv1/sentinel	https://github.com/MrAtharv1/sentinel	Python	2026-08-26T23:33:45Z	Sentinel — Razorpay AI Buildathon Track 3. Reconciles gateway, ledger & inventory when they diverge after payment. LLM diagnoses root cause; deterministic policy engine decides heal/refund/void/quarantine — LLM never moves money. 48-batch: 36 auto-resolved (75%), 12 quarantined, 0 false comps, hash-chained audit. FastAPI + Postgres + Groq + Next.js
Track 2 / Risk	MrBurber/KinGraph	https://github.com/MrBurber/KinGraph	Python	2026-08-23T08:53:32Z	Defense-only AI agent that clusters merchant accounts by shared device/IP/address and behavioral-embedding similarity to flag fraud rings — while telling them apart from real households sharing an address. Built for Razorpay AI Buildathon, Track 02.
Track 2 / Risk	mukeshkanithi/riskguard	https://github.com/mukeshkanithi/riskguard	Python	2026-08-25T14:06:35Z	A project created for the Razorpay Buildathon
Unknown	mukulpythondev/razorpay_hackathon	https://github.com/mukulpythondev/razorpay_hackathon		2026-08-24T16:26:37Z	
Track 2 / Risk	musk104/Return-Risk-Scorer	https://github.com/musk104/Return-Risk-Scorer	HTML	2026-08-23T14:55:38Z	Cost-aware return abuse detector for Razorpay Buildathon Track 02 — XGBoost model with SHAP explainability, tuned to false-positive vs. false-negative cost rather than accuracy. 73.9% recall / 28.7% precision, ROC-AUC 0.942 on held-out test set.
Track 3 / Revenue Recovery	n-3-0-l-d-3-v/recoup-revenue-recovery	https://github.com/n-3-0-l-d-3-v/recoup-revenue-recovery	Python	2026-08-26T18:33:33Z	Policy-gated revenue recovery control plane for Indian payments. Razorpay AI Buildathon Track 03.
Unknown	N1CK99925/MoneyOS	https://github.com/N1CK99925/MoneyOS	Python	2026-08-23T10:01:20Z	Razorpay Buildathon
Track 1 / Growth-Commerce	nabir7482-sudo/Razorpay-agentic-commerce-governance-engine	https://github.com/nabir7482-sudo/Razorpay-agentic-commerce-governance-engine	TypeScript	2026-08-25T20:31:59Z	
Track 3 / Revenue Recovery	naitikagarwal13/razorpay-ai-revenue-recovery	https://github.com/naitikagarwal13/razorpay-ai-revenue-recovery	Python	2026-08-25T18:12:41Z	
Track 3 / Revenue Recovery	NandaGunasri/recoverai-razorpay-buildathon-2026	https://github.com/NandaGunasri/recoverai-razorpay-buildathon-2026	TypeScript	2026-08-25T14:29:59Z	
Track 1 / Growth-Commerce	nanditasarkar28/paypilot-ai	https://github.com/nanditasarkar28/paypilot-ai	JavaScript	2026-08-20T21:37:52Z	AI Purchase Agent for Agentic Commerce with Razorpay
Unknown	navadeep-17/RazorpayBuildathon	https://github.com/navadeep-17/RazorpayBuildathon	TypeScript	2026-08-28T06:38:11Z	
Track 1 / Growth-Commerce	NavaNithi07/Nazara	https://github.com/NavaNithi07/Nazara		2026-08-24T06:07:52Z	Nazara is an AI agentic commerce platform built on Razorpay test-mode APIs. A conversational shopping agent (text, voice, image) drives discovery-to-checkout, while a merchant AI growth agent handles upsell, cross-sell, and campaigns. Every money action is permission-gated, risk-checked, explainable, and logged in a full audit trail for safety.
Unknown	NavanshGoel/RazorPay-Hackathon	https://github.com/NavanshGoel/RazorPay-Hackathon	HTML	2024-12-04T13:17:08Z	
Unknown	naveen-kk4/hackathon_razorpay	https://github.com/naveen-kk4/hackathon_razorpay	CSS	2024-07-04T13:27:58Z	
Track 3 / Revenue Recovery	Navya2057/AI-Revenue-Recovery-agent	https://github.com/Navya2057/AI-Revenue-Recovery-agent	Jupyter Notebook	2026-08-25T07:41:16Z	"AI Revenue Recovery agent for Razorpay AI Buildathon Track 03 — root cause diagnosis, real-data risk scoring, and bounded recovery actions on payment failures. Built on a real Kaggle credit card transactions dataset."""
Track 1 / Growth-Commerce	navya9347/ai-personal-shopper	https://github.com/navya9347/ai-personal-shopper	JavaScript	2026-08-22T06:33:01Z	"""An AI-powered Personal Shopper prototype built for the Razorpay AI Buildathon 2026. Automatically matches user style queries with inventory tags and prepares transaction totals for payment integration."""
Track 3 / Revenue Recovery	nehabhatt1201/razorpay-checkout-recovery-agent	https://github.com/nehabhatt1201/razorpay-checkout-recovery-agent	Python	2026-08-22T20:52:55Z	AI agent that detects, diagnoses, and recovers failed or abandoned Razorpay checkouts (Buildathon Track 3)
Unknown	NextMutant/razorpay_buildathon	https://github.com/NextMutant/razorpay_buildathon		2026-08-23T06:22:27Z	
Track 1 / Growth-Commerce	niharikakodi36-netizen/flowcart-ai-agentic-commerce	https://github.com/niharikakodi36-netizen/flowcart-ai-agentic-commerce	JavaScript	2026-08-23T09:09:14Z	AI-powered agentic commerce platform for intelligent product discovery, contextual upselling, and safe Razorpay Test Mode transactions.
Track 2 / Risk	Nikesh2007-pro/autorecover-ai-agent	https://github.com/Nikesh2007-pro/autorecover-ai-agent	Python	2026-08-20T17:27:47Z	Autonomous AI agent built for the Razorpay AI Builder Internship. Uses the Gemini API to analyze failed transactions in real-time and execute dynamic cart recovery workflows.agentic-ai  fintech  gemini-api  cart-recovery  streamlit
Track 4 / Finance Controller	nirmitbhardwaj2510/razorpay-finance-controller	https://github.com/nirmitbhardwaj2510/razorpay-finance-controller	Jupyter Notebook	2026-08-21T19:17:59Z	AI Finance Controller — multi-source reconciliation agent, Razorpay AI Buildathon
Track 2 / Risk	Nirvanjha2004/promptwall	https://github.com/Nirvanjha2004/promptwall	TypeScript	2026-08-24T17:06:22Z	PromptWall — Agentic Payment Firewall: hybrid injection detection gateway for AI shopping agents (Razorpay AI Buildathon Track 2)
Track 2 / Risk	nishant-deshwal05/shadow-ai-risk-manager	https://github.com/nishant-deshwal05/shadow-ai-risk-manager	JavaScript	2026-08-23T16:35:18Z	SHADOW is an autonomous agentic AI risk operations center for Razorpay gateways. It replaces rigid static rules with real-time behavioral telemetry and Gemini-driven chain-of-thought reasoning to instantly detect zero-day fraud, eliminate false positives, and generate instant forensic compliance audit logs
Track 1 / Growth-Commerce	NishanthAnand21/Razorpay-AI-Revenue-Recovery	https://github.com/NishanthAnand21/Razorpay-AI-Revenue-Recovery	Python	2026-08-20T19:27:40Z	An agent that detects revenue at risk, determines the right intervention, and executes a bounded recovery workflow: from payment failures and checkout abandonment to overdue receivables.
Track 3 / Revenue Recovery	NitheeshP19/AI-Revenue-recovery-Engine	https://github.com/NitheeshP19/AI-Revenue-recovery-Engine	Python	2026-08-26T06:33:39Z	An autonomous, agentic AI microservice architecture that intercepts failed payments at the edge, reasons about root causes using XGBoost and Groq (Llama-3), and executes real-time recovery strategies. Built with Go, Python, React, and Kubernetes to maximize Razorpay merchant GMV with fully explainable, audit-ready AI. Built for the Buildathon.
Track 2 / Risk	Nithin2511/DriftWatch-Continuous-merchant-drift-detection-for-Indian-payment-aggregators	https://github.com/Nithin2511/DriftWatch-Continuous-merchant-drift-detection-for-Indian-payment-aggregators	JavaScript	2026-08-24T12:02:52Z	Continuous post-onboarding merchant-drift detection for Indian payment aggregators — graded on lead time bought, not AUC. Razorpay AI Buildathon, Track 02.
Track 1 / Growth-Commerce	NithishaVenkatesh/upi-agent-conformance	https://github.com/NithishaVenkatesh/upi-agent-conformance	HTML	2026-08-28T06:21:17Z	An AI agent that verifies a merchant's payment terms against RBI/NPCI circulars before it spends — and can prove why it refused. Razorpay AI Buildathon, Track 01.
Unknown	nitishbharti235/Hackfest_E_Toll-app	https://github.com/nitishbharti235/Hackfest_E_Toll-app	Java	2025-08-08T12:37:14Z	This app is part of my team project in Hackfest19, an annual hackathon organised by cse society IIT(ISM) Dhanbad. This app lets user select his journey and then pay the toll tax. I have used google map for planning a journey and api of razorpay for payment purpose.
Unknown	niyatikumra/merchant-ai-autopilot	https://github.com/niyatikumra/merchant-ai-autopilot	Python	2026-08-26T19:28:08Z	RazorPay hackathon
Track 3 / Revenue Recovery	NSharp-mahajan/Razorpay-Buildathon	https://github.com/NSharp-mahajan/Razorpay-Buildathon	TypeScript	2026-08-26T19:09:40Z	Revenue Recovery Intelligence + Execution Agent
Track 2 / Risk	Om-Choudhary-2576/razorpay-ai-risk-manager	https://github.com/Om-Choudhary-2576/razorpay-ai-risk-manager	Jupyter Notebook	2026-08-25T04:05:40Z	
Track 4 / Finance Controller	OmnitriX-7/AegisPay-Controller	https://github.com/OmnitriX-7/AegisPay-Controller	Python	2026-08-26T14:01:50Z	Autonomous 4-Way Multi-Tier Settlement & Financial Reconciliation System with Zero-Drift Invariants, Monte Carlo Cash Forecaster & CFO Copilot. Built for Razorpay AI Buildathon 2026 (Track 04: AI Finance Controller).
Track 3 / Revenue Recovery	Ortholm10/mandate-retry-agent	https://github.com/Ortholm10/mandate-retry-agent		2026-08-26T19:11:27Z	Policy-driven recovery agent for failed Razorpay subscription payments — Razorpay AI Buildathon 2026.
Track 3 / Revenue Recovery	Ovais-Maker/razorpay-buildathon-recoup	https://github.com/Ovais-Maker/razorpay-buildathon-recoup	Python	2026-08-22T07:42:30Z	Bounded revenue recovery agent - Razorpay Buildathon 2026, Track 3. Rs 1.08 Cr incremental recovery across 10k at-risk cases, zero compliance violations.
Track 1 / Growth-Commerce	padma-teja/razorpay-ai-commerce-agent	https://github.com/padma-teja/razorpay-ai-commerce-agent	JavaScript	2026-08-21T19:20:44Z	AI-powered agentic commerce platform with product recommendations, cross-selling, secure Razorpay checkout, audit trails, and merchant analytics.
Track 3 / Revenue Recovery	pal537027-coder/revenue-rescue-ai	https://github.com/pal537027-coder/revenue-rescue-ai		2026-08-25T16:33:40Z	AI-powered autonomous revenue recovery system for failed payment recovery, built for the Razorpay AI Buildathon Track 3.
Track 4 / Finance Controller	Palakaggarwal315/ai-reconciliation-agent	https://github.com/Palakaggarwal315/ai-reconciliation-agent	Python	2026-08-27T15:01:23Z	"""AI-powered payment reconciliation agent — Razorpay AI Buildathon"""
Unknown	pandeydurgesh011/RZP_Hackathon_ChatBot	https://github.com/pandeydurgesh011/RZP_Hackathon_ChatBot	Python	2023-04-08T16:17:51Z	Razorpay Hackathon to build a chatBot using OpenAI API of chatGPT
Unknown	Parth-2701/razorpay-buildathon	https://github.com/Parth-2701/razorpay-buildathon	Python	2026-08-25T18:34:23Z	
Track 2 / Risk	Parth160905/Attest	https://github.com/Parth160905/Attest	JavaScript	2026-08-24T14:04:14Z	Grounded chargeback evidence responder with measured return-risk scoring. Files representment evidence only when every claim traces to the order record — otherwise it declines. Razorpay AI Buildathon 2026
Track 4 / Finance Controller	parthjha18/razpay-reconciliation-agent	https://github.com/parthjha18/razpay-reconciliation-agent	Python	2026-08-24T15:33:59Z	Razorpay Buildathon Track 04: multi-source payment reconciliation agent (gateway/settlement/ledger), layered deterministic + AI matching
Track 4 / Finance Controller	parthpariwandh/ledgermatch-ai	https://github.com/parthpariwandh/ledgermatch-ai		2026-08-23T19:56:39Z	LedgerMatch AI – Multi-Source Reconciliation Agent for Razorpay AI Buildathon 2026 (Track 4: AI Finance Controller). Hybrid rule + fuzzy + LLM agent that reconciles 100+ records across Razorpay settlements, bank statements & internal ledgers with measured match rate + honest exception reporting.
Track 1 / Growth-Commerce	Pawnityagi18/razorpay-agentic-commerce	https://github.com/Pawnityagi18/razorpay-agentic-commerce	HTML	2026-08-20T14:58:57Z	Razorpay AI Buildathon Demo (Track: AI Growth & Agentic Commerce)
Track 3 / Revenue Recovery	Pen-ball/recover-ai	https://github.com/Pen-ball/recover-ai	Python	2026-08-27T08:07:20Z	Autonomous Revenue Recovery Agent for Razorpay — Buildathon Track 3
Unknown	piyush-garg-web/ai-career-copilot	https://github.com/piyush-garg-web/ai-career-copilot	JavaScript	2026-08-02T06:19:00Z	AI-powered career preparation platform featuring ATS resume analysis, AI mock interviews, resume builder, interview feedback, and personalized career guidance.
Unknown	Piyush-Singh-coder/Razorpay-Buildathon	https://github.com/Piyush-Singh-coder/Razorpay-Buildathon	TypeScript	2026-08-24T08:00:00Z	
Track 2 / Risk	piyush621-pareek/AI-Risk-Manager	https://github.com/piyush621-pareek/AI-Risk-Manager		2026-08-21T15:19:09Z	Razorpay Project
Track 4 / Finance Controller	poreddynarendra2006-debug/cash-application-agent	https://github.com/poreddynarendra2006-debug/cash-application-agent	Python	2026-08-26T10:38:17Z	Matches incoming bank credits to open invoices automatically. Handles TDS, lump sums, partial payments and mangled payer names. Cuts analyst time 4.00 to 1.59 min/credit at 99.7% precision. Razorpay AI Buildathon Track 04.
Unknown	prabhu463/razorpay-buildathon	https://github.com/prabhu463/razorpay-buildathon		2026-08-24T18:21:19Z	
Track 2 / Risk	praju120056/FraudLens	https://github.com/praju120056/FraudLens	JavaScript	2026-08-27T10:41:42Z	This is the AI buildathon for the Razorpay track 2.
Track 2 / Risk	praju120056/razorpay_track2	https://github.com/praju120056/razorpay_track2	Python	2026-08-26T21:52:19Z	This is the AI buildathon for the Razorpay track 2.
Track 2 / Risk	prakyath006/rakshak-ai	https://github.com/prakyath006/rakshak-ai	Python	2026-08-25T17:38:48Z	AI Chargeback Evidence & Representment Agent — Razorpay AI Buildathon Track 02
Track 2 / Risk	Pramodsai29/return-refund-abuse-detector	https://github.com/Pramodsai29/return-refund-abuse-detector	Python	2026-08-24T20:05:03Z	Behavioural risk scoring for return/refund abuse with SHAP explanations, rupee-priced false-positive cost and an honest human-review exception list. Razorpay AI Buildathon 2026.
Track 3 / Revenue Recovery	pranalisawant02/razorrecover	https://github.com/pranalisawant02/razorrecover	Python	2026-08-27T17:51:43Z	AI Revenue Recovery Agent — Razorpay Buildathon Track 03
Unknown	Pranav7758051011/devmatch	https://github.com/Pranav7758051011/devmatch	JavaScript	2026-08-26T15:05:01Z	AI-Powered Developer Marketplace with Google Gemini 2.0 Flash Deep Fit Analysis, 4x25% Milestone Escrow State Machine, Razorpay & Cross-Platform Android App
Unknown	Pranavsai498/FinanceOps_AI	https://github.com/Pranavsai498/FinanceOps_AI	JavaScript	2026-08-27T18:05:15Z	RazorPay Buildathon Project
Track 1 / Growth-Commerce	pranavsutar22/agentic-commerce-razorpay	https://github.com/pranavsutar22/agentic-commerce-razorpay	Python	2026-08-20T17:42:18Z	
Track 3 / Revenue Recovery	Praneel7015/triage-recovery-agent	https://github.com/Praneel7015/triage-recovery-agent	TypeScript	2026-08-23T18:21:49Z	AI revenue recovery agent for failed Indian Autopay payments — Razorpay AI Buildathon 2026
Unknown	PRANEETHWARANK/RevGuard-AI	https://github.com/PRANEETHWARANK/RevGuard-AI	Python	2026-08-27T14:27:59Z	RAZORPAY BUILDATHON
Track 3 / Revenue Recovery	Prannav-Bansal/AI-Revenue-Recovery-Agent-Razorpay	https://github.com/Prannav-Bansal/AI-Revenue-Recovery-Agent-Razorpay	Python	2026-08-24T15:19:45Z	
Unknown	PranshuSama/RazorPay_BuildaThon	https://github.com/PranshuSama/RazorPay_BuildaThon	HTML	2026-08-23T11:11:08Z	
Track 1 / Growth-Commerce	Prasad-Aki/trustcart	https://github.com/Prasad-Aki/trustcart	TypeScript	2026-08-24T08:55:38Z	AI shopping agent that searches, builds a cart, and upsells within hard budget caps — with real Razorpay test-mode checkout, graceful failure handling, and a full audit trail. Built solo for Razorpay AI Builder Hackathon, Track 01.
Unknown	prashant2350/Razorpay-Hackathon	https://github.com/prashant2350/Razorpay-Hackathon		2026-08-23T17:22:27Z	
Unknown	Prashanth9288/ResumeBuilder	https://github.com/Prashanth9288/ResumeBuilder	JavaScript	2025-10-15T07:48:02Z	Developed a comprehensive web application for users to create, manage, and share resumes efficiently. •Enabled users to create, update, and download resumes in PDF format. Integrated email functionality to send resumes directly to recruiters. Focused on a simple and user-friendly interface for a smooth resume-building experience.
Track 2 / Risk	prasunabasireddy143-design/RiskGuard-AI-Razorpay	https://github.com/prasunabasireddy143-design/RiskGuard-AI-Razorpay	Jupyter Notebook	2026-08-26T06:47:06Z	AI Risk Manager for Razorpay - Detects fraud payments in 2 seconds with 99.95% accuracy
Unknown	pratham265/razorpay-hackathon	https://github.com/pratham265/razorpay-hackathon	Python	2026-08-25T17:21:54Z	
Track 3 / Revenue Recovery	prathamamritkar/revive	https://github.com/prathamamritkar/revive	Python	2026-08-23T06:15:35Z	Razorpay Buildathon 2026
Track 3 / Revenue Recovery	pratikranaa/decline-doctor	https://github.com/pratikranaa/decline-doctor	TypeScript	2026-07-27T19:12:28Z	AI payment-failure diagnosis agent — classifies a gateway decline, decides the retry-safe recovery action from a deterministic taxonomy, drafts the customer message. Built for Razorpay AI Builders.
Unknown	pratyaksh123/RewardZ	https://github.com/pratyaksh123/RewardZ	JavaScript	2020-12-14T05:13:07Z	Submission for Razorpay FTX hackathon
Unknown	Praveen-ing/Razorpay-buildathon	https://github.com/Praveen-ing/Razorpay-buildathon	Python	2026-08-23T14:48:59Z	
Track 3 / Revenue Recovery	prawinkumar24/payment-recovery-agent	https://github.com/prawinkumar24/payment-recovery-agent	Python	2026-08-22T10:12:25Z	AI agent that reviews failed payments and recommends recovery actions (retry/remind/escalate) with a full audit trail — built for the Razorpay AI Buildathon.
Track 1 / Growth-Commerce	PreetMehta04/Razorpay-Buildathon-AI-Growth-Agentic-Commerce-	https://github.com/PreetMehta04/Razorpay-Buildathon-AI-Growth-Agentic-Commerce-		2026-08-25T16:38:03Z	
Unknown	prem-cre/Razorpay-Buildathon-Finance-Controller	https://github.com/prem-cre/Razorpay-Buildathon-Finance-Controller	HTML	2026-08-26T21:19:13Z	
Unknown	prem-cre/Razorpay-Buildathon-Risk-Manager	https://github.com/prem-cre/Razorpay-Buildathon-Risk-Manager		2026-08-22T20:49:47Z	
Track 2 / Risk	PRERITARYA/pariksheai	https://github.com/PRERITARYA/pariksheai	Python	2026-08-22T18:47:20Z	AI Risk Manager , payment confirmation verifier for the Razorpay Buildathon
Track 4 / Finance Controller	Prince-Chakraborty/runwayguard-ai	https://github.com/Prince-Chakraborty/runwayguard-ai	TypeScript	2026-08-26T10:37:06Z	AI treasury agent that forecasts cash shortfalls and acts, within strict guardrails, before they happen — built for the Razorpay AI Buildathon 2026.
Track 3 / Revenue Recovery	princegarg001/ante	https://github.com/princegarg001/ante	Python	2026-08-26T10:20:00Z	A retry-slot allocator for India's regulated e-mandate rails. Track 03, Razorpay AI Buildathon.
Track 3 / Revenue Recovery	princemittalr/paybackai	https://github.com/princemittalr/paybackai	Python	2026-08-26T19:18:04Z	Autonomous AI agent for payment failure recovery — built for Razorpay AI Buildathon
Unknown	Priyankad15/RecoverAI-Razorpay-Buildathon	https://github.com/Priyankad15/RecoverAI-Razorpay-Buildathon	Python	2026-08-27T17:03:20Z	
Track 1 / Growth-Commerce	priyanshisavita224-glitch/AI-Voice-Commerce-Agent	https://github.com/priyanshisavita224-glitch/AI-Voice-Commerce-Agent	Python	2026-08-20T19:58:52Z	AI Voice Commerce Agent for Vernacular Sellers - Razorpay AI Builder Internship 2026. Voice-based AI to take orders and generate Razorpay payment links in Hindi/regional languages.
Unknown	pronov06/Razorpay-AI-Buildathon-ringguard-ai	https://github.com/pronov06/Razorpay-AI-Buildathon-ringguard-ai	Python	2026-08-22T20:20:59Z	Live Application
Track 3 / Revenue Recovery	Prudhvi-2412/AI-Revenue-Recovery	https://github.com/Prudhvi-2412/AI-Revenue-Recovery		2026-08-25T16:04:29Z	Razorpay intern task
Track 1 / Growth-Commerce	prudhvi08299/agentic-commerce-ai	https://github.com/prudhvi08299/agentic-commerce-ai	Python	2026-08-21T06:59:24Z	AI-powered conversational shopping assistant with agentic product recommendations, cart management, and Razorpay test checkout.
Track 4 / Finance Controller	PruthviRajG25/FinRecon	https://github.com/PruthviRajG25/FinRecon	JavaScript	2026-08-26T14:05:43Z	A product built for Razorpay AI buildathon
Track 3 / Revenue Recovery	punam1705/Razorpay-AI_revenue_recovery	https://github.com/punam1705/Razorpay-AI_revenue_recovery	JavaScript	2026-08-26T10:55:16Z	Backend and Database is build in render so it might will slow. Be patient Go to /docs and create data for database Backend :  https://razorpay-ai-revenue-recovery.onrender.com  
Unknown	Punit9464/EcoGadget-CGC	https://github.com/Punit9464/EcoGadget-CGC	TypeScript	2026-07-17T18:18:50Z	A hackathon project for revolutionizing e waste management using MERN stack, implementing razorpay gateway and vector search over mongodb
Track 1 / Growth-Commerce	Purvee25/sentinel-ap2	https://github.com/Purvee25/sentinel-ap2	Python	2026-08-27T11:08:08Z	Deterministic guardrail middleware for autonomous agent payments on Razorpay test-mode — Razorpay AI Buildathon, Track 01
Unknown	pv8925844-jpg/agentgate-razorpay	https://github.com/pv8925844-jpg/agentgate-razorpay	Python	2026-08-22T09:49:52Z	Autonomous B2B Commerce & Deterministic Guardrail Engine for Razorpay AI Buildathon
Track 3 / Revenue Recovery	PythonScript32/wapsi	https://github.com/PythonScript32/wapsi	Python	2026-08-24T18:25:53Z	AI revenue recovery agent for Razorpay
Unknown	Qaizar-Master/razorpay-buildathon	https://github.com/Qaizar-Master/razorpay-buildathon	Python	2026-08-27T11:19:57Z	
Unknown	Quazitahaumair/ProofFlow	https://github.com/Quazitahaumair/ProofFlow	TypeScript	2026-08-27T19:41:38Z	Razorpay AI Builder Internship 2026
Track 3 / Revenue Recovery	RaghavDokania/reclaim-agent	https://github.com/RaghavDokania/reclaim-agent	Python	2026-08-20T17:59:13Z	Diagnoses failed payments, runs a bounded recovery action, and reports money recovered with a full audit trail — built for Razorpay's AI Buildathon.
Track 3 / Revenue Recovery	raghavmishra111122-spec/-AI-Revenue-Recovery-System-RazorPay	https://github.com/raghavmishra111122-spec/-AI-Revenue-Recovery-System-RazorPay	HTML	2026-08-25T17:16:20Z	
